id,question,reason,query_id,input_text,retrieved_indices,retrieved_scores,method
1134,"""좋은 성적을 받아서 그것을 {얻어 냈든/얻어 냈던} {아니든/아니던} 널 그 학교에 보내는 일은 절대 없다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",'었든'과 '던'은 서로 다른 어구이다. '었든'은 '었(으)다'에 '-든'이 결합한 형태이고 '던'은 '던' 하나만이다. '었든'은 '었(으)다'와 '든'이 결합한 것이므로 '었든'으로 적어야 한다.,384,'었든'과 '던'은 서로 다른 어구이다. '었든'은 '었(으)다'에 '-든'이 결합한 형태이고 '던'은 '던' 하나만이다. '었든'은 '었(으)다'와 '든'이 결합한 것이므로 '었든'으로 적어야 한다.,"[123, 58, 92, 27, 103, 38, 96, 31, 104, 39]","[0.8849877715110779, 0.8849877715110779, 0.845098614692688, 0.845098614692688, 0.8439996242523193, 0.8439996242523193, 0.8372561931610107, 0.8372561931610107, 0.8311923146247864, 0.8311923146247864]",method2_semantic_embedding
1135,"""{챔피언/챔피온}으로 등극하다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",챔피언(champion)의 원어 발음은 [ˈtʃæmpjən]으로 [æ]는 '애'로 표기한다. 따라서 '챔피언'이 옳다.,385,챔피언(champion)의 원어 발음은 [ˈtʃæmpjən]으로 [æ]는 '애'로 표기한다. 따라서 '챔피언'이 옳다.,"[169, 176, 168, 167, 160, 171, 174, 172, 86, 21]","[0.7590861916542053, 0.7463831901550293, 0.7441457509994507, 0.7390542030334473, 0.7363746166229248, 0.7362868785858154, 0.7340258359909058, 0.7255355715751648, 0.7199130058288574, 0.7199130058288574]",method2_semantic_embedding
1136,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""정치면이라면 몰라도 문화면에선 그다지 좋은 방법이 아니다.""",'그다지'는 '그렇지 않다'의 준말로 '그렇지'의 준말인 '그렇지'와 '아니다'의 합성어이다. 따라서 '그렇지'와 '아니다'를 붙여 쓰는 것이 허용된다.,386,'그다지'는 '그렇지 않다'의 준말로 '그렇지'의 준말인 '그렇지'와 '아니다'의 합성어이다. 따라서 '그렇지'와 '아니다'를 붙여 쓰는 것이 허용된다.,"[104, 39, 116, 51, 83, 18, 78, 13, 122, 57]","[0.8262813687324524, 0.8262813687324524, 0.8172721862792969, 0.8172721862792969, 0.8108135461807251, 0.8108135461807251, 0.8061739802360535, 0.8061739802360535, 0.8015553951263428, 0.8015553951263428]",method2_semantic_embedding
1137,"""'시험을 칠 때 감독자 몰래 미리 준비한 답을 보고 쓰거나 남의 것을 베끼는 일'을 뜻하는 말은 '{컨닝/커닝}'입니다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.","""시험을 칠 때 감독자 몰래 미리 준비한 답을 보고 쓰거나 남의 것을 베끼는 일""을 뜻하는 말은 '컨닝'입니다. '컨닝'은 '컨트롤'의 원어 발음이 [kɒn'trəl]로 [ɒ]는 '오'로 표기한다.",387,"""시험을 칠 때 감독자 몰래 미리 준비한 답을 보고 쓰거나 남의 것을 베끼는 일""을 뜻하는 말은 '컨닝'입니다. '컨닝'은 '컨트롤'의 원어 발음이 [kɒn'trəl]로 [ɒ]는 '오'로 표기한다.","[104, 39, 122, 57, 83, 18, 81, 16, 177, 78]","[0.8072414398193359, 0.8072414398193359, 0.8030279874801636, 0.8030279874801636, 0.7999317049980164, 0.7999317049980164, 0.7990254163742065, 0.7990254163742065, 0.7947731018066406, 0.7947106957435608]",method2_semantic_embedding
1138,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""다시는 너한테 상처 주지 않을께.""",'ㄹ'로 시작하는 어미는 된소리로 소리가 나더라도 소리 나는 대로 적지 않고 예사소리로 적는다.,388,'ㄹ'로 시작하는 어미는 된소리로 소리가 나더라도 소리 나는 대로 적지 않고 예사소리로 적는다.,"[105, 40, 106, 41, 120, 55, 121, 56, 88, 23]","[0.9146168828010559, 0.9146168828010559, 0.9087327122688293, 0.9087327122688293, 0.8886595368385315, 0.8886595368385315, 0.886602520942688, 0.886602520942688, 0.8702300786972046, 0.8702300786972046]",method2_semantic_embedding
1139,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""내일 오후에 봬면 좋겠어요.""",'어떤 일을 하거나 어떤 일을 겪는다'라는 뜻의 '봐'는 '보아'의 준말이다. '보아'는 '보'의 준말이 아니므로 '봐'로 줄일 수 없다. 따라서 '봐'가 아닌 '보아'를 써야 한다.,389,'어떤 일을 하거나 어떤 일을 겪는다'라는 뜻의 '봐'는 '보아'의 준말이다. '보아'는 '보'의 준말이 아니므로 '봐'로 줄일 수 없다. 따라서 '봐'가 아닌 '보아'를 써야 한다.,"[104, 39, 83, 18, 92, 27, 122, 57, 78, 13]","[0.8324588537216187, 0.8324588537216187, 0.8292146921157837, 0.8292146921157837, 0.8243271112442017, 0.8243271112442017, 0.820229172706604, 0.820229172706604, 0.8183996081352234, 0.8183996081352234]",method2_semantic_embedding
1140,"""교통사고 났을 때 구조해 주는 {렉카/레커}를 말하는 겁니다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",레커(Reck)는 '레커'로 발음한다. 따라서 '레커'로 표기하는 것이 옳다.,390,레커(Reck)는 '레커'로 발음한다. 따라서 '레커'로 표기하는 것이 옳다.,"[121, 56, 177, 89, 24, 81, 16, 86, 21, 88]","[0.7562870979309082, 0.7562870979309082, 0.7483723759651184, 0.7459693551063538, 0.7459693551063538, 0.7446997761726379, 0.7446997761726379, 0.7430147528648376, 0.7430147528648376, 0.7425869703292847]",method2_semantic_embedding
1141,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""떠나야만 하는 이 내 마음을 누가 알아줄까?""",'이'는 '이'와 '이'가 결합하여 된 말에서 앞말의 받침이 'ㄹ'일 때는 'ㄹ'을 덧붙여 '이'로 적는다. '이 마음'은 '이'와 '마음'이 결합한 말이고 앞말의 받침이 'ㄹ'이므로 '이 마음'으로 적어야 한다.,391,'이'는 '이'와 '이'가 결합하여 된 말에서 앞말의 받침이 'ㄹ'일 때는 'ㄹ'을 덧붙여 '이'로 적는다. '이 마음'은 '이'와 '마음'이 결합한 말이고 앞말의 받침이 'ㄹ'이므로 '이 마음'으로 적어야 한다.,"[64, 129, 107, 42, 118, 53, 105, 40, 104, 39]","[0.8674348592758179, 0.8674097657203674, 0.8622158765792847, 0.8622158765792847, 0.8573535680770874, 0.8573535680770874, 0.8568318486213684, 0.8568318486213684, 0.8539741635322571, 0.8539741635322571]",method2_semantic_embedding
1142,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""탄탄한 기반과 경쟁력으로 많은 나라가 닮고 싶어 하는 자랑스런 대한민국이 되었습니다.""",'자랑스러운'은 '자랑스러운'의 어간 '자랑스러우-'에 어미 '-ㄴ'이 결합한 형태이다. 이때 '자랑스러운'은 '자랑스러운'의 어간 '자랑스러우-'에 어미 '-ㄴ'이 결합한 형태이므로 '자랑스러운'으로 적는다.,392,'자랑스러운'은 '자랑스러운'의 어간 '자랑스러우-'에 어미 '-ㄴ'이 결합한 형태이다. 이때 '자랑스러운'은 '자랑스러운'의 어간 '자랑스러우-'에 어미 '-ㄴ'이 결합한 형태이므로 '자랑스러운'으로 적는다.,"[99, 34, 96, 31, 92, 27, 97, 32, 104, 39]","[0.8407242298126221, 0.8407242298126221, 0.8347364068031311, 0.8347364068031311, 0.8336986303329468, 0.8336986303329468, 0.8319300413131714, 0.8319300413131714, 0.8290198445320129, 0.8290198445320129]",method2_semantic_embedding
1143,"""우주 관측 {센터/센터}를 운영하고 있습니다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요. ","'센터'는 '중심'의 어원을 가진 파생어이지만, '센터' 자체가 단어이므로 별개의 단어로 인식한다. 따라서 앞말과 띄어 쓴다.",393,"'센터'는 '중심'의 어원을 가진 파생어이지만, '센터' 자체가 단어이므로 별개의 단어로 인식한다. 따라서 앞말과 띄어 쓴다.","[104, 39, 83, 18, 78, 13, 92, 27, 96, 31]","[0.8624333143234253, 0.8624333143234253, 0.8419365286827087, 0.8419365286827087, 0.8341648578643799, 0.8341648578643799, 0.8128796815872192, 0.8128796815872192, 0.8082606196403503, 0.8082606196403503]",method2_semantic_embedding
1144,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""올해로 한글 반포 578돐을 맞았다.""","'ㄷ' 소리로 나는 받침 중에서 'ㄷ'으로 적는 것은 소리가 나는 대로 적는 것이 아니라, 그음이 된 대로 적는 경우에 한한다.",394,"'ㄷ' 소리로 나는 받침 중에서 'ㄷ'으로 적는 것은 소리가 나는 대로 적는 것이 아니라, 그음이 된 대로 적는 경우에 한한다.","[127, 62, 126, 61, 121, 56, 125, 60, 106, 41]","[0.9486953020095825, 0.9486953020095825, 0.8863134384155273, 0.8863134384155273, 0.8788082003593445, 0.8788082003593445, 0.8782027959823608, 0.8782027959823608, 0.8773281574249268, 0.8773281574249268]",method2_semantic_embedding
1145,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""너희에게 축복이 있을찌어다.""",'지어다'는 '지어'에 '-다'가 결합한 형태이다.,395,'지어다'는 '지어'에 '-다'가 결합한 형태이다.,"[99, 34, 104, 39, 96, 31, 92, 27, 98, 33]","[0.8603606224060059, 0.8603606224060059, 0.8597133755683899, 0.8597133755683899, 0.8426877856254578, 0.8426877856254578, 0.8392789363861084, 0.8392789363861084, 0.8314943313598633, 0.8314943313598633]",method2_semantic_embedding
1146,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""그는 얼굴이 잘생겨서 묻사람들의 부러움을 샀다.""",'묻다'는 '묻다'와 '묻다'의 어원을 고려할 때 '묻다'로 통일하는 것이 적절하다. '묻다'는 '묻다'의 어원을 고려할 때 '묻다'로 통일하는 것이 적절하다.,396,'묻다'는 '묻다'와 '묻다'의 어원을 고려할 때 '묻다'로 통일하는 것이 적절하다. '묻다'는 '묻다'의 어원을 고려할 때 '묻다'로 통일하는 것이 적절하다.,"[145, 92, 27, 68, 3, 104, 39, 120, 55, 83]","[0.7681862115859985, 0.7668994665145874, 0.7668994665145874, 0.765152096748352, 0.765152096748352, 0.7612473964691162, 0.7612473964691162, 0.7591376900672913, 0.7591376900672913, 0.7590557336807251]",method2_semantic_embedding
1147,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""봄이 되어 나무에도 새 잎아리가 돋았다.""","'잎아리'는 '잎'과 '아리'가 합쳐진 복합어이다. 복합어의 구성 요소가 모두 명사일 때는 앞말이 받침이 없거나 'ㄴ' 받침이 나는 경우, 앞말을 붙여 쓴다. '잎아리'는 '잎'이 '아리'에 붙어 구성된 복합어로 앞말 '잎'이 '아리'에 붙어 구성된 말이므로 앞말을 붙여 쓰고 띄어 쓴다.",397,"'잎아리'는 '잎'과 '아리'가 합쳐진 복합어이다. 복합어의 구성 요소가 모두 명사일 때는 앞말이 받침이 없거나 'ㄴ' 받침이 나는 경우, 앞말을 붙여 쓴다. '잎아리'는 '잎'이 '아리'에 붙어 구성된 복합어로 앞말 '잎'이 '아리'에 붙어 구성된 말이므로 앞말을 붙여 쓰고 띄어 쓴다.","[104, 39, 107, 42, 99, 34, 92, 27, 98, 33]","[0.892176628112793, 0.892176628112793, 0.8845106959342957, 0.8845106959342957, 0.8645623922348022, 0.8645623922348022, 0.8622238636016846, 0.8622238636016846, 0.8618953824043274, 0.8618953824043274]",method2_semantic_embedding
1148,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""형이 되어서 그렇게 굴면 안 되.""",'형'은 '형님'의 줄임말이다. 줄임말은 줄여서 쓰되 앞말을 적지 않는 것이 원칙이다. 따라서 '형님'을 줄여 '형'으로 쓴다.,398,'형'은 '형님'의 줄임말이다. 줄임말은 줄여서 쓰되 앞말을 적지 않는 것이 원칙이다. 따라서 '형님'을 줄여 '형'으로 쓴다.,"[104, 39, 78, 13, 83, 18, 138, 92, 27, 70]","[0.8374348878860474, 0.8374348878860474, 0.8228981494903564, 0.8228981494903564, 0.8225242495536804, 0.8225242495536804, 0.8223350644111633, 0.8144151568412781, 0.8144151568412781, 0.8117891550064087]",method2_semantic_embedding
1149,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""나무가지에 연이 걸린다.""",'나뭇가지'는 '나무'와 '가지'의 합성어이다. 이 합성어의 구성 요소인 '나무'는 '나무'로만 독립적으로 쓰일 수 있고 '가지'는 '나무가지'와 같이 '나무'에 의존하여 쓰일 수 있다. 따라서 '나뭇가지'는 '나무'와 '가지'의 합성어임을 인정하고 '나뭇가지'로 표기한다.,399,'나뭇가지'는 '나무'와 '가지'의 합성어이다. 이 합성어의 구성 요소인 '나무'는 '나무'로만 독립적으로 쓰일 수 있고 '가지'는 '나무가지'와 같이 '나무'에 의존하여 쓰일 수 있다. 따라서 '나뭇가지'는 '나무'와 '가지'의 합성어임을 인정하고 '나뭇가지'로 표기한다.,"[104, 39, 83, 18, 96, 31, 92, 27, 97, 32]","[0.8491645455360413, 0.8491645455360413, 0.8238204121589661, 0.8238204121589661, 0.8155540227890015, 0.8155540227890015, 0.8079723119735718, 0.8079723119735718, 0.8037931323051453, 0.8037931323051453]",method2_semantic_embedding
1150,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""이번 행사는 시민들에게 2014 아시아 경기 대회가 진정한 화합의 장이였음을 알리는 계기가 되었다.""","'이었'과 '였'은 모음으로 시작하는 어간 뒤에 붙는 어미이다. 따라서 '이었'이나 '였'만 사용할 수 있다. '이었'은 과거에 일이 있었음을 나타내는 어미로, '이었다'와 '이었'은 둘 다 과거에 일이 있었음을 나타낸다.",400,"'이었'과 '였'은 모음으로 시작하는 어간 뒤에 붙는 어미이다. 따라서 '이었'이나 '였'만 사용할 수 있다. '이었'은 과거에 일이 있었음을 나타내는 어미로, '이었다'와 '이었'은 둘 다 과거에 일이 있었음을 나타낸다.","[123, 58, 96, 31, 111, 46, 103, 38, 92, 27]","[0.8549782037734985, 0.8549782037734985, 0.8267380595207214, 0.8267380595207214, 0.8253811597824097, 0.8253811597824097, 0.823996901512146, 0.823996901512146, 0.8171244859695435, 0.8171244859695435]",method2_semantic_embedding
1151,"""날씨가 추우니 {윗옷/웃옷}을 겹쳐 입어라."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.","'웃옷'은 '윗옷'의 잘못된 표기이다. '웃'은 '우'의 잘못된 음으로 발음되는 경우가 적고, '웃다'와 '우뚝하다' 등과 같이 '우'로 적는 경우가 더 많다. 따라서 '웃옷'이 아닌 '윗옷'으로 표기하는 것이 옳다.",401,"'웃옷'은 '윗옷'의 잘못된 표기이다. '웃'은 '우'의 잘못된 음으로 발음되는 경우가 적고, '웃다'와 '우뚝하다' 등과 같이 '우'로 적는 경우가 더 많다. 따라서 '웃옷'이 아닌 '윗옷'으로 표기하는 것이 옳다.","[67, 2, 104, 39, 92, 27, 107, 42, 99, 34]","[0.8665028214454651, 0.8665028214454651, 0.8057321310043335, 0.8057321310043335, 0.8035792708396912, 0.8035792708396912, 0.8009913563728333, 0.8009913563728333, 0.794187605381012, 0.794187605381012]",method2_semantic_embedding
1152,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
― 다행입니다, 감사합니다.",문장의 끝에는 마침표를 쓴다.,402,문장의 끝에는 마침표를 쓴다.,"[130, 143, 149, 152, 141, 148, 150, 146, 145, 136]","[0.809490442276001, 0.8020507097244263, 0.7783801555633545, 0.7695677280426025, 0.7631989121437073, 0.7488369941711426, 0.7425137162208557, 0.73900306224823, 0.7389222383499146, 0.7360397577285767]",method2_semantic_embedding
1153,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
― 일시: 10. 9.(월) 15:30 ~ 20:30","'일시'는 '일시'로 표기한다. '일시'는 '일'과 '시'의 합성어이며, 앞말 '일'이 모음으로 끝나고 뒷말 '시'의 첫소리가 된소리로 발음되는 사잇소리 현상이 나타나므로, 사이시옷을 받치어 '일시'로 적는다.",403,"'일시'는 '일시'로 표기한다. '일시'는 '일'과 '시'의 합성어이며, 앞말 '일'이 모음으로 끝나고 뒷말 '시'의 첫소리가 된소리로 발음되는 사잇소리 현상이 나타나므로, 사이시옷을 받치어 '일시'로 적는다.","[107, 42, 104, 39, 64, 129, 92, 27, 90, 25]","[0.9077720642089844, 0.9077720642089844, 0.8807088732719421, 0.8807088732719421, 0.8647775650024414, 0.86472487449646, 0.8579732179641724, 0.8579732179641724, 0.8578561544418335, 0.8578561544418335]",method2_semantic_embedding
